HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,target,record
708.3668005354752,12.033949453854364,,,,,,,15.71947125616255,15.816207376936962,0.016988302451156023,0.022191146231415333,708.3333333333334,12.355000000000055,0.017442352941176548,16.66666666666663,0.7655441622527005,700.0,721.1111111111111,0.0,22.89156626506024,672.2222222222223,730.5555555555555,3.9523809523809526,46.875,1,205
720.630081300813,42.54342861188528,,,,,,,49.62709593679903,49.75852852171416,0.059036431750239905,0.06886625638388132,713.8888888888889,12.354999999999887,0.017306614785992058,19.444444444444343,0.8572621026639374,705.5555555555557,730.5555555555555,3.6585365853658534,18.29268292682927,613.8888888888889,1061.111111111111,4.823529411764706,132.8125,1,205
727.4348422496571,13.281022354979934,,,,,,,16.66666666666668,16.76002334603909,0.018257336030134585,0.0229115594946257,725.0,12.355000000000055,0.017041379310344905,16.666666666666742,0.7968613412987955,716.6666666666666,741.6666666666667,0.0,22.22222222222222,700.0,755.5555555555555,3.6818181818181817,46.875,1,205
715.4618473895581,47.2226063492354,,,,,,,69.44444444444444,69.85570284524306,0.06600296930092403,0.09706240059874639,716.6666666666666,12.354999999999887,0.017239534883720774,15.277777777777715,0.6800055314289898,705.5555555555557,726.6666666666666,12.048192771084338,26.506024096385545,586.1111111111111,919.4444444444443,4.15,140.625,1,205
727.3319615912208,22.654037152997045,,,,,,,35.125436599369074,35.34705038518714,0.031146764269008153,0.048293541950945464,725.0,16.473333333333294,0.022721839080459716,22.222222222222285,0.6449467777833674,713.8888888888889,741.6666666666667,6.172839506172839,14.814814814814813,625.0,808.3333333333334,3.6818181818181817,117.1875,1,205
737.7083333333333,136.98539141288282,,,,,,,142.5402589651351,143.4507150802873,0.18569044868168247,0.19322034539188043,727.7777777777777,24.71000000000011,0.03395267175572535,33.33333333333337,0.9610294832310429,702.2222222222223,755.5555555555555,27.500000000000004,46.25,472.22222222222223,1466.6666666666665,6.153846153846154,273.4375,1,205
737.1180555555555,13.95024247529591,,,,,,,16.69301714425347,16.799645607288372,0.01892538429923794,0.022646327841843703,738.8888888888889,12.355000000000055,0.016721052631579022,16.666666666666742,0.8356932934738072,725.0,747.7777777777778,0.0,22.5,705.5555555555557,772.2222222222223,3.4782608695652173,31.25,1,205
734.9305555555555,11.540363471779866,,,,,,,15.101754156070928,15.198210774049917,0.01570265841383635,0.020548545766552146,733.3333333333333,12.355000000000224,0.01684772727272758,20.138888888888914,0.7641737080682526,725.0,747.2222222222223,0.0,13.750000000000002,711.1111111111111,761.1111111111111,3.6363636363636362,39.0625,1,205
736.4236111111111,25.246842595167433,,,,,,,36.33222362464878,36.56422666118973,0.03428304336559112,0.049336038492615635,733.3333333333333,12.354999999999887,0.01684772727272712,14.583333333333485,0.6948884509793471,725.0,747.7777777777778,3.75,27.500000000000004,658.3333333333334,897.2222222222223,3.6363636363636362,78.125,1,205
731.6186556927297,40.164034562106075,,,,,,,50.50955630153346,50.828123652250234,0.0548974991952289,0.06903809232927326,733.3333333333333,16.473333333333294,0.02246363636363631,19.44444444444457,0.7951769428013508,719.4444444444445,744.4444444444445,13.580246913580247,22.22222222222222,627.7777777777777,847.2222222222222,3.857142857142857,109.375,1,205
734.7222222222222,11.618176640159342,,,,,,,14.355726682280494,14.447457498586825,0.015813019245585494,0.019538985276449823,733.3333333333333,8.236666666666816,0.011231818181818386,13.888888888889028,0.8093060628202017,725.0,744.4444444444445,0.0,16.25,711.1111111111111,763.8888888888888,3.076923076923077,23.4375,1,205
